suite,result_csv,suite_zip,file,language,expected_verdict,expected_attack_type,model1_actual_verdict,model1_actual_attack_type,model1_pass,model1_label_pass,model1_type_pass,model1_risk_score,expected_fix_type,expected_fix_reason,model2_routed,model2_attack_type_input,model2_model_fix_type,model2_final_fix_type,model2_model_pass,model2_final_pass,model2_content_pass,model2_confidence,model2_probabilities,full_system_pass,failure_stage,crashed,error,fixed_code_preview
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/072_SAFE_unseen_case_qkmabsh.java,java,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/073_IN_BAND_unseen_case_flqyqsw.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.9752,"{""A"": 0.9752, ""B"": 0.0075, ""C"": 0.0147, ""D"": 0.0025}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE email= ?"");\nstmt.setString(1, email);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/074_IN_BAND_unseen_case_axzkeob.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.9752,"{""A"": 0.9752, ""B"": 0.0075, ""C"": 0.0147, ""D"": 0.0025}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE email= ?"");\nstmt.setString(1, email);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/075_IN_BAND_unseen_case_uryjxls.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.9752,"{""A"": 0.9752, ""B"": 0.0075, ""C"": 0.0147, ""D"": 0.0025}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE email= ?"");\nstmt.setString(1, email);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/076_IN_BAND_unseen_case_nalghfp.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.9752,"{""A"": 0.9752, ""B"": 0.0075, ""C"": 0.0147, ""D"": 0.0025}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE email= ?"");\nstmt.setString(1, email);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/077_IN_BAND_unseen_case_msxyrzc.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.9752,"{""A"": 0.9752, ""B"": 0.0075, ""C"": 0.0147, ""D"": 0.0025}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE email= ?"");\nstmt.setString(1, email);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/078_IN_BAND_unseen_case_yxankuz.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.9752,"{""A"": 0.9752, ""B"": 0.0075, ""C"": 0.0147, ""D"": 0.0025}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE email= ?"");\nstmt.setString(1, email);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/079_IN_BAND_unseen_case_orolsmu.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.9752,"{""A"": 0.9752, ""B"": 0.0075, ""C"": 0.0147, ""D"": 0.0025}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE email= ?"");\nstmt.setString(1, email);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/080_IN_BAND_unseen_case_jczgeun.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.9752,"{""A"": 0.9752, ""B"": 0.0075, ""C"": 0.0147, ""D"": 0.0025}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE email= ?"");\nstmt.setString(1, email);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/081_BLIND_unseen_case_xrfaihc.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9707,"{""A"": 0.9707, ""B"": 0.0065, ""C"": 0.014, ""D"": 0.0088}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id FROM sessions WHERE token= ?"");\nstmt.setString(1, token);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/082_BLIND_unseen_case_ictnkfq.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9707,"{""A"": 0.9707, ""B"": 0.0065, ""C"": 0.014, ""D"": 0.0088}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id FROM sessions WHERE token= ?"");\nstmt.setString(1, token);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/083_BLIND_unseen_case_zbbpkin.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9707,"{""A"": 0.9707, ""B"": 0.0065, ""C"": 0.014, ""D"": 0.0088}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id FROM sessions WHERE token= ?"");\nstmt.setString(1, token);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/084_BLIND_unseen_case_drxxdxv.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9707,"{""A"": 0.9707, ""B"": 0.0065, ""C"": 0.014, ""D"": 0.0088}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id FROM sessions WHERE token= ?"");\nstmt.setString(1, token);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/085_BLIND_unseen_case_fdwzdun.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9707,"{""A"": 0.9707, ""B"": 0.0065, ""C"": 0.014, ""D"": 0.0088}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id FROM sessions WHERE token= ?"");\nstmt.setString(1, token);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/086_BLIND_unseen_case_qrdgloi.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9707,"{""A"": 0.9707, ""B"": 0.0065, ""C"": 0.014, ""D"": 0.0088}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id FROM sessions WHERE token= ?"");\nstmt.setString(1, token);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/087_BLIND_unseen_case_vrfvkxp.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9707,"{""A"": 0.9707, ""B"": 0.0065, ""C"": 0.014, ""D"": 0.0088}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id FROM sessions WHERE token= ?"");\nstmt.setString(1, token);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/088_BLIND_unseen_case_zfzttje.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9707,"{""A"": 0.9707, ""B"": 0.0065, ""C"": 0.014, ""D"": 0.0088}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id FROM sessions WHERE token= ?"");\nstmt.setString(1, token);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/089_SECOND_ORDER_unseen_case_pepmumh.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.969,"{""A"": 0.0167, ""B"": 0.0064, ""C"": 0.008, ""D"": 0.969}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/090_SECOND_ORDER_unseen_case_ipkplwk.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.969,"{""A"": 0.0167, ""B"": 0.0064, ""C"": 0.008, ""D"": 0.969}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/091_SECOND_ORDER_unseen_case_iiklfpz.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.969,"{""A"": 0.0167, ""B"": 0.0064, ""C"": 0.008, ""D"": 0.969}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/092_SECOND_ORDER_unseen_case_lmeqqkq.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.969,"{""A"": 0.0167, ""B"": 0.0064, ""C"": 0.008, ""D"": 0.969}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/093_SECOND_ORDER_unseen_case_vyzotin.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.969,"{""A"": 0.0167, ""B"": 0.0064, ""C"": 0.008, ""D"": 0.969}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/094_SECOND_ORDER_unseen_case_uppbtst.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.969,"{""A"": 0.0167, ""B"": 0.0064, ""C"": 0.008, ""D"": 0.969}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/095_SECOND_ORDER_unseen_case_oebuond.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.969,"{""A"": 0.0167, ""B"": 0.0064, ""C"": 0.008, ""D"": 0.969}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,java/096_SECOND_ORDER_unseen_case_pvfauys.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.969,"{""A"": 0.0167, ""B"": 0.0064, ""C"": 0.008, ""D"": 0.969}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();"
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/097_SAFE_unseen_case_kqcuulw.php,php,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/098_SAFE_unseen_case_ngxfbsz.php,php,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/099_SAFE_unseen_case_nqczqkh.php,php,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/100_SAFE_unseen_case_fxxhxoh.php,php,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/101_SAFE_unseen_case_gdrtlpi.php,php,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/102_SAFE_unseen_case_fynsqog.php,php,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/103_SAFE_unseen_case_ldgjrfu.php,php,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/104_SAFE_unseen_case_rnlqvki.php,php,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/105_IN_BAND_unseen_case_tarmxxf.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,,True,False,False,0.3624,"{""A"": 0.3624, ""B"": 0.216, ""C"": 0.3501, ""D"": 0.0715}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/106_IN_BAND_unseen_case_lgdytkz.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,,True,False,False,0.3624,"{""A"": 0.3624, ""B"": 0.216, ""C"": 0.3501, ""D"": 0.0715}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/107_IN_BAND_unseen_case_elfdtyn.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,,True,False,False,0.3624,"{""A"": 0.3624, ""B"": 0.216, ""C"": 0.3501, ""D"": 0.0715}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/108_IN_BAND_unseen_case_mttcpaa.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,,True,False,False,0.3624,"{""A"": 0.3624, ""B"": 0.216, ""C"": 0.3501, ""D"": 0.0715}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/109_IN_BAND_unseen_case_nevcklz.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,,True,False,False,0.3624,"{""A"": 0.3624, ""B"": 0.216, ""C"": 0.3501, ""D"": 0.0715}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/110_IN_BAND_unseen_case_lvlxcoc.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,,True,False,False,0.3624,"{""A"": 0.3624, ""B"": 0.216, ""C"": 0.3501, ""D"": 0.0715}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/111_IN_BAND_unseen_case_xmxtuyt.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,,True,False,False,0.3624,"{""A"": 0.3624, ""B"": 0.216, ""C"": 0.3501, ""D"": 0.0715}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/112_IN_BAND_unseen_case_gltyjba.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,,True,False,False,0.3624,"{""A"": 0.3624, ""B"": 0.216, ""C"": 0.3501, ""D"": 0.0715}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/113_BLIND_unseen_case_feckgmb.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,,True,False,False,0.3967,"{""A"": 0.3967, ""B"": 0.1439, ""C"": 0.2904, ""D"": 0.169}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/114_BLIND_unseen_case_cxdaobq.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,,True,False,False,0.3967,"{""A"": 0.3967, ""B"": 0.1439, ""C"": 0.2904, ""D"": 0.169}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/115_BLIND_unseen_case_yfuzqzz.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,,True,False,False,0.3967,"{""A"": 0.3967, ""B"": 0.1439, ""C"": 0.2904, ""D"": 0.169}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/116_BLIND_unseen_case_byhsayx.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,,True,False,False,0.3967,"{""A"": 0.3967, ""B"": 0.1439, ""C"": 0.2904, ""D"": 0.169}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/117_BLIND_unseen_case_euvpwoq.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,,True,False,False,0.3967,"{""A"": 0.3967, ""B"": 0.1439, ""C"": 0.2904, ""D"": 0.169}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/118_BLIND_unseen_case_fqsyywl.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,,True,False,False,0.3967,"{""A"": 0.3967, ""B"": 0.1439, ""C"": 0.2904, ""D"": 0.169}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/119_BLIND_unseen_case_tvapbfk.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,,True,False,False,0.3967,"{""A"": 0.3967, ""B"": 0.1439, ""C"": 0.2904, ""D"": 0.169}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/120_BLIND_unseen_case_ztkdkie.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,,True,False,False,0.3967,"{""A"": 0.3967, ""B"": 0.1439, ""C"": 0.2904, ""D"": 0.169}",False,fix_generator_final_type,False,,
unseen_generalization_suite_latest_fixed,unseen_generalization_suite_latest_fixed_test_results.csv,unseen_generalization_suite_latest_fixed.zip,php/121_SECOND_ORDER_unseen_case_lexrhyc.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.9557,"{""A"": 0.0172, ""B"": 0.0092, ""C"": 0.0179, ""D"": 0.9557}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL loaded from DB/config/cache/user-controlled storage.\n$stmt = $pdo->prepare(""SELECT * FROM users WHERE id = ?"");\n$stmt->execute([$trustedUserId]);\nreturn $stmt->fetchAll();"
